category,score,asset_key,path,source,used_by_count,used_by,status,reason,recommendation,searchQuery,alt,delivered_src,in_cache,cultural_markers
KEEP,85,hash:18d0e3a4e67c5157,public/clients/lepotni-studio-mojca/services.jpg,local:public/clients/lepotni-studio-mojca/services.jpg,1,lepotni-studio-mojca,USED,Facial treatment,Keep,,Strokovna nega obraza in lepotne storitve,/clients/lepotni-studio-mojca/services.jpg,False,spa
KEEP,90,hash:2e5beb21330edb8b,public/clients/frizerski-salon-andreja/services.jpg,local:public/clients/frizerski-salon-andreja/services.jpg,1,frizerski-salon-andreja,USED,Hair color waves,Keep,,Strokovno striženje in barvanje las v prijetnem salonu,/clients/frizerski-salon-andreja/services.jpg,False,none
KEEP,92,hash:2eca0c4caaa2fb68,public/clients/keram-zlatko-mavrin/hero.jpg,local:public/clients/keram-zlatko-mavrin/hero.jpg,1,keram-zlatko-mavrin,USED,Octagon tile floor,Keep,,Polaganje keramike in prenova kopalnice v Ribnici,/clients/keram-zlatko-mavrin/hero.jpg,False,EU bathroom
KEEP,88,hash:3ff2410f0fb1870c,public/clients/frizerski-studio-anemari/services.jpg,local:public/clients/frizerski-studio-anemari/services.jpg,1,frizerski-studio-anemari,USED,Fashion color portrait,Keep,,"Strokovno striženje, barvanje in nega las v frizerskem studiu",/clients/frizerski-studio-anemari/services.jpg,False,beauty
KEEP,87,hash:40e0433d6c4ccd54,public/clients/pecarstvo-keramicarstvo-anton/services.jpg,local:public/clients/pecarstvo-keramicarstvo-anton/services.jpg,1,pecarstvo-keramicarstvo-anton,USED,Interior with stove pečarstvo,Keep,,Izdelava in obnova peči ter keramične storitve,/clients/pecarstvo-keramicarstvo-anton/services.jpg,False,EU home
KEEP,78,hash:418602ec25499bea,public/clients/keramicarstvo-ani-anel/services.jpg,local:public/clients/keramicarstvo-ani-anel/services.jpg,1,keramicarstvo-ani-anel,USED,Mosaic corridor,Keep,,Natančno položene keramične ploščice v prenovljeni kopalnici,/clients/keramicarstvo-ani-anel/services.jpg,False,public mosaic
KEEP,90,hash:4f5f7b6aeb3f1d5f,public/clients/zlatko-gojic-polaganje/hero.jpg,local:public/clients/zlatko-gojic-polaganje/hero.jpg,1,zlatko-gojic-polaganje,USED,Subway tile install hands-on,Keep,,Strokovno polaganje keramike v notranjih prostorih,/clients/zlatko-gojic-polaganje/hero.jpg,False,none
KEEP,94,hash:528fb166a4126cb2,public/clients/lepotni-studio-dama/hero.jpg,local:public/clients/lepotni-studio-dama/hero.jpg,1,lepotni-studio-dama,USED,Brow work beauty,Keep,,Strokovno oblikovanje obrvi in nega trepalnic v lepotnem studiu,/clients/lepotni-studio-dama/hero.jpg,False,none
KEEP,92,hash:5409a7bac2116cce,public/clients/amoris-keramicarstvo-zakljucna/hero.jpg,local:public/clients/amoris-keramicarstvo-zakljucna/hero.jpg,1,amoris-keramicarstvo-zakljucna,USED,High-end tiled bathroom,,,Natančno polaganje keramike v moderni kopalnici,/clients/amoris-keramicarstvo-zakljucna/hero.jpg,False,marble tiles
KEEP,92,hash:5873f4d316ec66dc,public/clients/keramicarstvo-miklavz-anton/hero.jpg,local:public/clients/keramicarstvo-miklavz-anton/hero.jpg,1,keramicarstvo-miklavz-anton,USED,Protective film peeling tiles,Keep,,Profesionalno polaganje keramičnih ploščic v modernem interierju,/clients/keramicarstvo-miklavz-anton/hero.jpg,False,none
KEEP,93,hash:5a8c8479b491c0ce,public/clients/keramicarstvo-robi-breznikar/hero.jpg,local:public/clients/keramicarstvo-robi-breznikar/hero.jpg,1,keramicarstvo-robi-breznikar,USED,Bathroom tile craftsmanship,Keep,,Strokoven keramičar pri polaganju ploščic v moderni kopalnici,/clients/keramicarstvo-robi-breznikar/hero.jpg,False,EU bathroom
KEEP,85,hash:630f2dc2ab225e6c,public/clients/elektro-ivan-troha/hero.jpg,local:public/clients/elektro-ivan-troha/hero.jpg,1,elektro-ivan-troha,USED,Electrician at distribution board,Keep,,Električar med delom na električni omarici,/clients/elektro-ivan-troha/hero.jpg,False,PPE panel
KEEP,88,hash:83124b6f2982ee92,public/clients/zbrendiraj-si/hero.jpg,local:public/clients/zbrendiraj-si/hero.jpg,1,zbrendiraj-si,USED,Modern workspace branding,Keep,,Zbrendiraj.si — vizualna identiteta,/clients/zbrendiraj-si/hero.jpg,False,minimal office
KEEP,82,hash:86f2c370ff23921a,public/clients/keramicarstvo-robi-breznikar/services.jpg,local:public/clients/keramicarstvo-robi-breznikar/services.jpg,1,keramicarstvo-robi-breznikar,USED,Vanity tile CGI,Keep,,Sodobno urejena kopalnica s kakovostno položenimi keramičnimi ploščicami,/clients/keramicarstvo-robi-breznikar/services.jpg,False,CGI bathroom
KEEP,76,hash:8cbd90edbaac5db5,public/clients/elektroinstalacije-slavko-praznik/hero.jpg,local:public/clients/elektroinstalacije-slavko-praznik/hero.jpg,1,elektroinstalacije-slavko-praznik,USED,Luxury interior finished lighting,Keep,,Električar pri delu na elektro omarici,/clients/elektroinstalacije-slavko-praznik/hero.jpg,False,luxury interior
KEEP,92,hash:8d327b7fc47ce079,public/clients/frizerki-salon-sabina/services.jpg,local:public/clients/frizerki-salon-sabina/services.jpg,1,frizerki-salon-sabina,USED,Tool flat-lay,Keep,,Strokovno barvanje in oblikovanje las v salonu,/clients/frizerki-salon-sabina/services.jpg,False,none
KEEP,84,hash:8eb5152bca4d6cd5,public/clients/frizerski-salon-mojca-2/services.jpg,local:public/clients/frizerski-salon-mojca-2/services.jpg,1,frizerski-salon-mojca-2,USED,Product wall,Keep,,Strokovno urejanje in barvanje las v prijetnem salonu,/clients/frizerski-salon-mojca-2/services.jpg,False,retail
KEEP,89,hash:97f61b64fc4231c2,public/clients/salon-zate-frizerstvo/hero.jpg,local:public/clients/salon-zate-frizerstvo/hero.jpg,1,salon-zate-frizerstvo,USED,Salon with Koleston,Keep,,Sodoben in urejen frizerski salon v toplih tonih,/clients/salon-zate-frizerstvo/hero.jpg,False,Wella
KEEP,90,hash:a244f489b902aa0f,public/clients/lars-kozmeticne-radenka/hero.jpg,local:public/clients/lars-kozmeticne-radenka/hero.jpg,1,lars-kozmeticne-radenka,USED,Bridal beauty salon,Keep,,Topel in svetel kozmetični salon z urejenim prostorom za nego,/clients/lars-kozmeticne-radenka/hero.jpg,False,bridal
KEEP,91,hash:a535c7429b97fde7,public/clients/frizerski-salon-erika/hero.jpg,local:public/clients/frizerski-salon-erika/hero.jpg,1,frizerski-salon-erika,USED,Modern salon stations,Keep,,Topel in urejen frizerski salon v Ilirski Bistrici,/clients/frizerski-salon-erika/hero.jpg,False,EU salon
KEEP,86,hash:aa8c8bbe4a6091a0,public/clients/brivsko-frizerski-salon/hero.jpg,local:public/clients/brivsko-frizerski-salon/hero.jpg,1,brivsko-frizerski-salon,USED,Industrial barber station,Keep,,Notranjost tradicionalnega frizerskega in brivskega salona z toplo osvetlitvijo,/clients/brivsko-frizerski-salon/hero.jpg,False,Barber mirror text
KEEP,82,hash:abe663a870c19559,public/clients/elektro-ika-gregor/hero.jpg,local:public/clients/elektro-ika-gregor/hero.jpg,1,elektro-ika-gregor,USED,Finished lighting pendants,Keep,,Električar pri delu z elektroinštalacijami,/clients/elektro-ika-gregor/hero.jpg,False,industrial lighting
KEEP,88,hash:acf374f873cfb739,public/clients/vulkanizerstvo-rok-kompara/services.jpg,local:public/clients/vulkanizerstvo-rok-kompara/services.jpg,1,vulkanizerstvo-rok-kompara,USED,Wheel/tire close-up,Keep,,Centriranje platišč in vulkanizerska dela,/clients/vulkanizerstvo-rok-kompara/services.jpg,False,Pirelli
KEEP,91,hash:af48ed54c9c8ad1c,public/clients/frizerski-studio-diva/hero.jpg,local:public/clients/frizerski-studio-diva/hero.jpg,1,frizerski-studio-diva,USED,Boutique salon hero,Keep,,Topel in prijeten ambient frizerskega studia v Krškem,/clients/frizerski-studio-diva/hero.jpg,False,EU salon
KEEP,90,hash:c41aa92783f7fa7b,public/clients/keramicarstvo-musaj-edon/services.jpg,local:public/clients/keramicarstvo-musaj-edon/services.jpg,1,keramicarstvo-musaj-edon,USED,Stone-look tile texture,Keep,,Natančno polaganje keramičnih ploščic,/clients/keramicarstvo-musaj-edon/services.jpg,False,none
KEEP,95,hash:c939ce58d2754659,public/clients/keramicarstvo-mohorcic-borut/hero.jpg,local:public/clients/keramicarstvo-mohorcic-borut/hero.jpg,1,keramicarstvo-mohorcic-borut,USED,Kachelofen tiles CE craft,Keep,,Strokoven keramičar pri polaganju keramičnih ploščic v modernem prostoru,/clients/keramicarstvo-mohorcic-borut/hero.jpg,False,Kachelofen
KEEP,92,hash:e2dbedb77b74e39f,public/clients/lars-kozmeticne-radenka/services.jpg,local:public/clients/lars-kozmeticne-radenka/services.jpg,1,lars-kozmeticne-radenka,USED,Face-mask skincare,Keep,,Strokovna nega obraza in kozmetične storitve v prijetnem ambientu,/clients/lars-kozmeticne-radenka/services.jpg,False,none
KEEP,72,hash:f3eff4f2bfb54e23,public/clients/elektro-ika-gregor/services.jpg,local:public/clients/elektro-ika-gregor/services.jpg,1,elektro-ika-gregor,USED,Residential fuse box,Keep,,Pametne inštalacije in elektro oprema,/clients/elektro-ika-gregor/services.jpg,False,SINO breakers
KEEP,86,hash:f5c18f7043945c68,public/clients/barber-luani/hero.jpg,local:public/clients/barber-luani/hero.jpg,1,barber-luani,USED,Modern barbershop cut,,,Moderen brivski salon v Novem mestu z urejenim prostorom za moško striženje,/clients/barber-luani/hero.jpg,False,white brick salon
KEEP,86,hash:fa4a0db4358ea55a,public/clients/frizerski-studio-red/hero.jpg,local:public/clients/frizerski-studio-red/hero.jpg,1,frizerski-studio-red,USED,Barber steam; EU exit pictogram,Keep,,Notranjnost sodobnega frizerskega studia z naravno svetlobo,/clients/frizerski-studio-red/hero.jpg,False,EU exit
